CustomerCode,Recency,Frequency,Monetary,Recency_rank_norm,Frequency_rank_norm,Monetary_rank_norm,RFM_Score,Customer_segment
120-8469,0,2124,1551584.0,5.0,5.0,5.0,5.0,Top Customers
120-8471,352,3,1661.42,0.19366197183098602,0.3955613577023496,0.2062643239113828,0.26516255114823944,Lost Customers
120-8473,231,1,51900.0,0.6676598049837487,0.0,2.1823274764451237,0.9499957604762908,Lost Customers
120-8474,182,3,9399.81,0.9019501625135429,0.3955613577023496,0.878533231474408,0.7253482505634334,Lost Customers
120-8475,400,84,74805.56,0.0,2.9347258485639687,2.5566590272472625,1.8304616252704102,Low Value Customers
120-8476,1,787,2134202.71,4.4555796316359695,5.0,5.0,4.818526543878656,Top Customers
120-8477,0,488,474190.77,5.0,4.575718015665797,4.514896867838044,4.696871627834613,Top Customers
120-8478,22,37,24261.29,2.4851029252437704,2.1475195822454305,1.512605042016807,2.048409183168669,Medium Value Customers
120-8481,210,37,37523.2,0.7583965330444206,2.1475195822454305,1.86401833460657,1.5899781499654737,Low Value Customers
120-8482,2,158,149588.69,4.0885698808234014,3.5809399477806787,3.37153043035396,3.680346752986013,High Value Customers
120-8484,83,200,3570934.78,1.5316901408450705,3.8250652741514357,5.0,3.452251804998835,High Value Customers
120-8485,41,159,94695.98,1.9867280606717226,3.587467362924282,2.8113063407181054,2.79516725477137,Medium Value Customers
120-8487,212,41,60824.81,0.7434994582881908,2.2624020887728458,2.3351158645276295,1.780339137196222,Low Value Customers
120-8490,23,9,66337.12,2.437703141928494,1.0300261096605743,2.4369747899159666,1.9682346805016782,Low Value Customers
120-8491,2,102,83364.39,4.0885698808234014,3.108355091383812,2.6457855869620577,3.2809035197230902,High Value Customers
120-8494,30,25,75118.06,2.2034127843987,1.8133159268929502,2.564298446651388,2.1936757193143457,Medium Value Customers
120-8500,89,22,21688.85,1.4653304442036836,1.7114882506527411,1.431117901706137,1.535978865520854,Low Value Customers
120-8502,58,14,17394.940000000002,1.7185807150595882,1.342036553524804,1.2681436210847976,1.4429202965563963,Low Value Customers
120-8503,178,5,12739.74,0.918201516793066,0.6736292428198432,1.0364145658263306,0.8760817751464132,Lost Customers
120-8504,2,176,242769.31,4.0885698808234014,3.695822454308094,3.9164756811815633,3.9002893387710196,High Value Customers
120-8505,260,5,1801.58,0.5606717226435536,0.6736292428198432,0.24191494779730074,0.49207197108689915,Lost Customers
120-8506,0,121,251427.26,5.0,3.2872062663185377,3.96995161701044,4.085719294442992,Top Customers
120-8507,94,27,34599.53,1.436890574214518,1.8681462140992164,1.7876241405653168,1.6975536429596834,Low Value Customers
120-8508,269,12,12347.710000000001,0.5281690140845072,1.2180156657963446,1.02113572701808,0.9224401356329772,Lost Customers
120-8509,0,147,102032.15000000001,5.0,3.5078328981723232,2.8953399541634837,3.8010576174452684,High Value Customers
120-8511,189,34,43070.49,0.8748645720476707,2.057441253263707,1.9938884644767,1.6420647632626926,Low Value Customers
120-8513,401,6,3579.54,0.0,0.7832898172323759,0.46600458365164266,0.4164314669613395,Lost Customers
120-8514,219,6,3379.71,0.7164138678223185,0.7832898172323759,0.4405398523045583,0.6467478457864175,Lost Customers
120-8515,1,180,234453.46,4.4555796316359695,3.719321148825065,3.8629997453526865,4.012633508604574,Top Customers
120-8516,129,14,41494.6,1.1931202600216684,1.342036553524804,1.970970206264324,1.502042339936932,Low Value Customers
120-8518,37,70,200811.16,2.0476706392199353,2.7284595300261096,3.7051184110007642,2.8270828600822697,Medium Value Customers
120-8519,6,121,240655.8,3.5387323943661975,3.2872062663185377,3.901196842373313,3.5757118343526826,High Value Customers
120-8520,3,241,293765.89,3.8434452871072593,4.015665796344647,4.112554112554113,3.99055506533534,High Value Customers
120-8522,17,24,25040.19,2.6476164680390033,1.79242819843342,1.5304303539597657,1.990158340144063,Low Value Customers
120-8525,78,370,1090757.02,1.568255687973998,4.392950391644908,5.0,3.6537353598729685,High Value Customers
120-8526,63,20,117363.63,1.664409534127844,1.6305483028720624,3.0786860198624906,2.1245479522874655,Medium Value Customers
120-8527,13,24,31694.14,2.9130552546045503,1.79242819843342,1.7290552584670231,2.144846237168331,Medium Value Customers
120-8529,295,2,3298.49,0.3954496208017336,0.2245430809399477,0.4252610134963078,0.3484179050793297,Lost Customers
120-8530,195,5,21073.27,0.8382990249187433,0.6736292428198432,1.4209320091673032,0.9776200923019631,Lost Customers
120-8531,167,18,15412.23,0.9669555796316359,1.5535248041775456,1.1535523300229182,1.2246775712773665,Low Value Customers
120-8534,13,744,476632.66,2.9130552546045503,4.852480417754569,4.527629233511586,4.097721635290235,Top Customers
120-8536,262,83,40188.35,0.5484832069339114,2.9177545691906004,1.930226636108989,1.7988214707445003,Low Value Customers
120-8541,84,16,13367.76,1.5140845070422535,1.4595300261096604,1.074611662846957,1.3494087319996235,Low Value Customers
120-8547,127,51,10406.83,1.2066630552546047,2.4660574412532634,0.9498344792462442,1.540851658584704,Low Value Customers
120-8548,187,20,36051.55,0.884344528710726,1.6305483028720624,1.8258212375859435,1.4469046897229105,Low Value Customers
120-8550,9,26,37234.31,3.1595341278439872,1.8394255874673626,1.8538324420677361,2.284264052459695,Medium Value Customers
120-8552,16,156,146822.27,2.718039003250271,3.5600522193211486,3.3486121721415842,3.2089011315710008,High Value Customers
120-8554,10,33,429613.06,3.070151679306609,2.037859007832898,4.415584415584416,3.174531700907974,High Value Customers
120-8556,29,170,385645.76,2.2494582881906826,3.6605744125326374,4.331550802139038,3.4138611676207855,High Value Customers
120-8557,276,125,662168.21,0.4807692307692308,3.3394255874673626,4.733893557422969,2.8513627918865208,Medium Value Customers
120-8562,3,142,164338.3,3.8434452871072593,3.4725848563968666,3.460656990068755,3.5922290445242937,High Value Customers
120-8566,379,1,482.67,0.0,0.0,0.053475935828877094,0.01782531194295903,Lost Customers
120-8568,1,68,70034.17,4.4555796316359695,2.6919060052219317,2.4955436720142603,3.214343102957387,High Value Customers
120-8573,60,30,23910.399999999998,1.6860780065005418,1.9438642297650128,1.5049656226126815,1.711635952959412,Low Value Customers
120-8575,0,354,165413.51,5.0,4.351174934725848,3.4784823020117135,4.276552412245854,Top Customers
120-8576,0,264,238361.11000000002,5.0,4.092689295039165,3.888464476699771,4.327051257246312,Top Customers
120-8579,3,90,194941.66,3.8434452871072593,3.0313315926892948,3.661828367710721,3.512201749169092,High Value Customers
120-8582,53,106,96461.69,1.7822318526543879,3.138381201044386,2.831678125795773,2.5840970598315156,Medium Value Customers
120-8586,87,12,38042.68,1.4775189599133263,1.2180156657963446,1.8742042271454036,1.5232462842850247,Low Value Customers
120-8587,177,113,119204.19,0.9249729144095342,3.2167101827676237,3.0965113318054494,2.4127314763275356,Medium Value Customers
120-8588,1,231,310762.87,4.4555796316359695,3.95953002610966,4.143111790170614,4.186073815972081,Top Customers
120-8589,3,80,83907.23,3.8434452871072593,2.8968668407310703,2.6508785332314746,3.1303968870232675,High Value Customers
120-8590,198,12,14251.65,0.8220476706392201,1.2180156657963446,1.1051693404634582,1.0484108922996742,Low Value Customers
120-8592,423,6,4595.049999999999,0.0,0.7832898172323759,0.5653170359052713,0.449535617712549,Lost Customers
120-8593,3,173,275241.97,3.8434452871072593,3.6762402088772848,4.06926406926407,3.8629831884162042,High Value Customers
120-8594,150,26,93991.0,1.0861321776814736,1.8394255874673626,2.7883880825057297,1.9046486158848552,Low Value Customers
120-8601,289,9,2241.28,0.4238894907908993,1.0300261096605743,0.3004838298955948,0.5847998101156895,Lost Customers
120-8602,84,10,5791.7699999999995,1.5140845070422535,1.1031331592689295,0.6391647568118158,1.0854608077076662,Low Value Customers
120-8603,400,62,11439.28,0.0,2.6135770234986944,0.9956709956709957,1.2030826730565634,Low Value Customers
120-8604,148,55,69088.71,1.0996749729144095,2.519582245430809,2.487904252610135,2.035720490318451,Medium Value Customers
120-8605,1,663,596000.37,4.4555796316359695,4.7584856396866835,4.688057040998218,4.634040770773623,Top Customers
120-8606,94,12,44719.05,1.436890574214518,1.2180156657963446,2.0320855614973263,1.5623306005027295,Low Value Customers
120-8608,8,318,152134.04,3.2516251354279526,4.262402088772846,3.389355742296919,3.6344609888325725,High Value Customers
120-8609,1,173,155837.46,4.4555796316359695,3.6762402088772848,3.412274000509295,3.84803128034085,High Value Customers
120-8610,24,11,75913.01000000001,2.3848862405200433,1.1540469973890337,2.5744843391902212,2.0378058590330994,Medium Value Customers
120-8611,163,12,10443.42,0.9899783315276273,1.2180156657963446,0.9523809523809524,1.053458316568308,Low Value Customers
120-8615,1,203,271881.89,4.4555796316359695,3.8420365535248044,4.053985230455819,4.117200471872198,Top Customers
120-8616,0,63,112182.84999999999,5.0,2.6279373368146213,3.020117137764197,3.5493514915262723,High Value Customers
120-8617,7,56,116264.8,3.3816359696641385,2.5352480417754566,3.06340718105424,2.993430397497945,Medium Value Customers
120-8618,7,67,390133.27999999997,3.3816359696641385,2.6723237597911225,4.339190221543163,3.4643833169994744,High Value Customers
120-8619,314,5,3842.92,0.2992957746478873,0.6736292428198432,0.4965622612681437,0.4898290929119581,Lost Customers
120-8620,353,8,4756.2,0.18689057421451785,0.9516971279373365,0.5729564553093965,0.5705147191537503,Lost Customers
120-8622,3,123,70567.97,3.8434452871072593,3.309399477806788,2.505729564553094,3.219524776489047,High Value Customers
120-8623,107,3,4202.9,1.3312567713976164,0.3955613577023496,0.5322128851540616,0.7530103380846758,Lost Customers
120-8624,20,114,83173.37,2.559588299024919,3.22976501305483,2.643239113827349,2.8108641419690326,Medium Value Customers
120-8628,34,18,55682.87,2.1180931744312024,1.5535248041775456,2.2408963585434174,1.970838112384055,Low Value Customers
120-8631,84,4,16541.06,1.5140845070422535,0.54177545691906,1.2248535777947545,1.0935711805853559,Low Value Customers
120-8633,2,184,98899.89,4.0885698808234014,3.7506527415143602,2.8596893302775657,3.5663039842051085,High Value Customers
120-8636,160,36,15825.75,1.0116468039003252,2.1096605744125325,1.1942959001782532,1.4385344261637034,Low Value Customers
120-8637,288,179,94553.41,0.4320151679306609,3.7140992167101827,2.8062133944486884,2.3174425930298437,Medium Value Customers
120-8642,231,233,208017.18,0.6676598049837487,3.97911227154047,3.7382225617519733,2.7949982127587307,Medium Value Customers
120-8643,30,13,27301.82,2.2034127843987,1.2885117493472582,1.6119174942704355,1.7012806760054644,Low Value Customers
120-8644,22,6,13318.92,2.4851029252437704,0.7832898172323759,1.0695187165775402,1.4459704863512286,Low Value Customers
120-8647,135,1,1788.48,1.1646803900325027,0.0,0.2368220015278838,0.46716746385346214,Lost Customers
120-8648,324,62,89031.87,0.26679306608884096,2.6135770234986944,2.734912146676853,1.8717607454214629,Low Value Customers
120-8649,430,1,709.84,0.0,0.0,0.08658008658008674,0.028860028860028912,Lost Customers
120-8650,39,79,85386.04,2.007042253521127,2.881201044386423,2.6687038451744334,2.5189823810273277,Medium Value Customers
120-8651,0,186,210353.76,5.0,3.7637075718015667,3.7560478736949325,4.173251815165499,Top Customers
120-8652,201,4,594.5,0.8125677139761648,0.54177545691906,0.06620830150241928,0.47351715746588136,Lost Customers
120-8654,140,503,437289.01,1.1457204767063922,4.599216710182767,4.4334097275273745,3.392782304805511,High Value Customers
120-8655,64,46,51255.63,1.6535752979414948,2.366840731070496,2.17214158390629,2.06418587097276,Medium Value Customers
120-8657,408,6,7845.88,0.0,0.7832898172323759,0.7563025210084036,0.5131974460802597,Lost Customers
120-8659,35,5,6977.530000000001,2.0991332611050924,0.6736292428198432,0.7104660045836517,1.1610761695028624,Low Value Customers
120-8662,1,124,128550.94,4.4555796316359695,3.322454308093995,3.200916730328495,3.6596502233528194,High Value Customers
120-8663,16,17,62652.869999999995,2.718039003250271,1.516971279373368,2.35039470333588,2.1951349953198394,Medium Value Customers
120-8664,0,364,689497.94,5.0,4.37597911227154,4.754265342500637,4.710081484924059,Top Customers
120-8665,12,146,338352.77,2.9672264355362947,3.4973890339425586,4.2220524573465745,3.5622226422751426,High Value Customers
120-8666,1,211,260420.29,4.4555796316359695,3.878590078328982,4.010695187165775,4.114954965710242,Top Customers
120-8667,92,63,104233.41,1.450433369447454,2.6279373368146213,2.9208046855105683,2.3330584639242145,Medium Value Customers
120-8668,161,46,44111.05,1.0035211267605635,2.366840731070496,2.019353195823784,1.7965716845516144,Low Value Customers
120-8670,24,12,15573.55,2.3848862405200433,1.2180156657963446,1.1764705882352942,1.5931241648505605,Low Value Customers
120-8672,2,192,779548.77,4.0885698808234014,3.788511749347258,4.815380697733639,4.2308207759681,Top Customers
120-8674,108,15,78726.35,1.3177139761646806,1.3929503916449086,2.594856124267889,1.7685068306924925,Low Value Customers
120-8675,10,327,424789.95,3.070151679306609,4.285900783289817,4.405398523045582,3.9204836618806684,High Value Customers
120-8677,164,129,235981.52,0.9804983748645723,3.37597911227154,3.8731856378915204,2.743221041675877,Medium Value Customers
120-8678,2,913,1601292.82,4.0885698808234014,5.0,5.0,4.696189960274467,Top Customers
120-8683,1,601,465509.76,4.4555796316359695,4.716710182767624,4.491978609625669,4.554756141343087,Top Customers
120-8684,1,144,102250.77,4.4555796316359695,3.4869451697127936,2.897886427298192,3.613470409548985,High Value Customers
120-8686,3,536,1229087.28,3.8434452871072593,4.648825065274152,5.0,4.497423450793804,Top Customers
120-8689,0,929,563284.18,5.0,5.0,4.652406417112299,4.884135472370766,Top Customers
120-8690,9,72,249871.6,3.1595341278439872,2.765013054830287,3.9546727782021898,3.2930733202921543,High Value Customers
120-8691,293,12,20561.59,0.40492957746478897,1.2180156657963446,1.4031066972243442,1.008683980161826,Low Value Customers
120-8692,378,1,1957.26,0.0,0.0,0.2597402597402599,0.08658008658008662,Lost Customers
120-8693,412,1,4151.88,0.0,0.0,0.5271199388846447,0.17570664629488156,Lost Customers
120-8694,4,841,550983.18,3.698537378114843,5.0,4.637127578304049,4.44522165213963,Top Customers
120-8695,1,349,530824.49,4.4555796316359695,4.3433420365535245,4.616755793226381,4.471892487138625,Top Customers
120-8697,0,703,391369.46,5.0,4.810704960835509,4.34428316781258,4.71832937621603,Top Customers
120-8698,31,62,73834.24,2.161430119176598,2.6135770234986944,2.5464731347084286,2.440493425794574,Medium Value Customers
120-8699,105,146,149214.14,1.3542795232936078,3.4973890339425586,3.3689839572192515,2.7402175048184727,Medium Value Customers
120-8700,0,151,96657.44,5.0,3.5391644908616184,2.8342245989304815,3.7911296965973666,High Value Customers
120-8703,0,455,284872.97,5.0,4.523498694516971,4.097275273745862,4.540257989420944,Top Customers
120-8704,349,3,5020.84,0.20991332611050917,0.3955613577023496,0.5958747135217722,0.40044979911154366,Lost Customers
120-8705,52,8,10685.75,1.7984832069339114,0.9516971279373365,0.9600203717850777,1.236733568885442,Low Value Customers
120-8706,0,1420,805490.1,5.0,5.0,4.828113063407181,4.942704354469059,Top Customers
120-8707,405,10,1988.1299999999999,0.0,1.1031331592689295,0.26737967914438515,0.4568376128044382,Lost Customers
120-8708,25,226,147572.78,2.355092091007584,3.9360313315926896,3.358798064680417,3.21664049576023,High Value Customers
120-8712,49,335,185133.03,1.8567172264355363,4.31201044386423,3.6134453781512605,3.2607243494836755,High Value Customers
120-8713,224,3,2012.2600000000002,0.6879739978331527,0.3955613577023496,0.27247262541380207,0.45200266031643477,Lost Customers
120-8715,77,20,32385.07,1.575027085590466,1.6305483028720624,1.7443340972752739,1.6499698285792672,Low Value Customers
120-8718,19,323,204571.13,2.5799024918743227,4.275456919060052,3.72803666921314,3.527798693382505,High Value Customers
120-8719,4,428,397915.88,3.698537378114843,4.484334203655352,4.3595620066208305,4.180811196130342,Top Customers
120-8720,8,33,45471.67,3.2516251354279526,2.037859007832898,2.0473644003055766,2.445616181188809,Medium Value Customers
120-8723,3,574,311647.88,3.8434452871072593,4.674934725848565,4.1507512095747385,4.22304374084352,Top Customers
